source,target,weight
https://openalex.org/A5102899719,https://openalex.org/A5059430118,2
https://openalex.org/A5102899719,https://openalex.org/A5071535801,2
https://openalex.org/A5102899719,https://openalex.org/A5026050023,2
https://openalex.org/A5102899719,https://openalex.org/A5004635493,2
https://openalex.org/A5102899719,https://openalex.org/A5072185945,2
https://openalex.org/A5102899719,https://openalex.org/A5022013017,2
https://openalex.org/A5102899719,https://openalex.org/A5004251118,2
https://openalex.org/A5102899719,https://openalex.org/A5043724107,2
https://openalex.org/A5102899719,https://openalex.org/A5017428541,2
https://openalex.org/A5102899719,https://openalex.org/A5072275311,2
https://openalex.org/A5102899719,https://openalex.org/A5011711071,2
https://openalex.org/A5102899719,https://openalex.org/A5003981652,2
https://openalex.org/A5102899719,https://openalex.org/A5061539931,2
https://openalex.org/A5102899719,https://openalex.org/A5068354146,2
https://openalex.org/A5102899719,https://openalex.org/A5053160264,2
https://openalex.org/A5102899719,https://openalex.org/A5034785056,2
https://openalex.org/A5102899719,https://openalex.org/A5069349768,2
https://openalex.org/A5102899719,https://openalex.org/A5076857775,2
https://openalex.org/A5102899719,https://openalex.org/A5039746207,2
https://openalex.org/A5102899719,https://openalex.org/A5091039507,2
https://openalex.org/A5102899719,https://openalex.org/A5033654825,2
https://openalex.org/A5102899719,https://openalex.org/A5047798389,2
https://openalex.org/A5102899719,https://openalex.org/A5082961445,2
https://openalex.org/A5102899719,https://openalex.org/A5065438573,2
https://openalex.org/A5102899719,https://openalex.org/A5021204441,2
https://openalex.org/A5102899719,https://openalex.org/A5001593274,2
https://openalex.org/A5102899719,https://openalex.org/A5101690881,2
https://openalex.org/A5102899719,https://openalex.org/A5046282166,2
https://openalex.org/A5102899719,https://openalex.org/A5084502030,2
https://openalex.org/A5102899719,https://openalex.org/A5026860748,2
https://openalex.org/A5102899719,https://openalex.org/A5005013658,2
https://openalex.org/A5102899719,https://openalex.org/A5059230101,2
https://openalex.org/A5102899719,https://openalex.org/A5090702156,2
https://openalex.org/A5102899719,https://openalex.org/A5027873927,2
https://openalex.org/A5102899719,https://openalex.org/A5043957302,2
https://openalex.org/A5102899719,https://openalex.org/A5022542014,2
https://openalex.org/A5102899719,https://openalex.org/A5009279088,2
https://openalex.org/A5102899719,https://openalex.org/A5059717452,2
https://openalex.org/A5102899719,https://openalex.org/A5030571533,1
https://openalex.org/A5102899719,https://openalex.org/A5031397536,2
https://openalex.org/A5102899719,https://openalex.org/A5000788984,2
https://openalex.org/A5102899719,https://openalex.org/A5006316810,2
https://openalex.org/A5102899719,https://openalex.org/A5085094751,2
https://openalex.org/A5102899719,https://openalex.org/A5033948789,2
https://openalex.org/A5102899719,https://openalex.org/A5048123283,2
https://openalex.org/A5102899719,https://openalex.org/A5042565338,2
https://openalex.org/A5102899719,https://openalex.org/A5035728840,2
https://openalex.org/A5102899719,https://openalex.org/A5039390024,2
https://openalex.org/A5102899719,https://openalex.org/A5090916579,2
https://openalex.org/A5102899719,https://openalex.org/A5082490970,2
https://openalex.org/A5102899719,https://openalex.org/A5055073392,2
https://openalex.org/A5102899719,https://openalex.org/A5067959898,2
https://openalex.org/A5102899719,https://openalex.org/A5076479035,2
https://openalex.org/A5102899719,https://openalex.org/A5039823870,2
https://openalex.org/A5102899719,https://openalex.org/A5077863600,2
https://openalex.org/A5102899719,https://openalex.org/A5078746245,2
https://openalex.org/A5102899719,https://openalex.org/A5012694144,2
https://openalex.org/A5102899719,https://openalex.org/A5064235679,2
https://openalex.org/A5102899719,https://openalex.org/A5078283120,2
https://openalex.org/A5102899719,https://openalex.org/A5040201934,2
https://openalex.org/A5102899719,https://openalex.org/A5047948695,2
https://openalex.org/A5102899719,https://openalex.org/A5049924936,2
https://openalex.org/A5102899719,https://openalex.org/A5096162130,2
https://openalex.org/A5102899719,https://openalex.org/A5089027967,2
https://openalex.org/A5102899719,https://openalex.org/A5083207547,2
https://openalex.org/A5102899719,https://openalex.org/A5059064009,2
https://openalex.org/A5102899719,https://openalex.org/A5037112209,2
https://openalex.org/A5102899719,https://openalex.org/A5051386555,2
https://openalex.org/A5102899719,https://openalex.org/A5091567502,2
https://openalex.org/A5102899719,https://openalex.org/A5038353416,2
https://openalex.org/A5102899719,https://openalex.org/A5045938547,2
https://openalex.org/A5102899719,https://openalex.org/A5000732341,2
https://openalex.org/A5102899719,https://openalex.org/A5028177121,2
https://openalex.org/A5102899719,https://openalex.org/A5076235150,2
https://openalex.org/A5102899719,https://openalex.org/A5019695981,2
https://openalex.org/A5102899719,https://openalex.org/A5091658610,2
https://openalex.org/A5102899719,https://openalex.org/A5070436721,2
https://openalex.org/A5102899719,https://openalex.org/A5072404288,2
https://openalex.org/A5026050023,https://openalex.org/A5059430118,2
https://openalex.org/A5026050023,https://openalex.org/A5071535801,2
https://openalex.org/A5026050023,https://openalex.org/A5004635493,2
https://openalex.org/A5026050023,https://openalex.org/A5072185945,2
https://openalex.org/A5026050023,https://openalex.org/A5022013017,2
https://openalex.org/A5026050023,https://openalex.org/A5004251118,2
https://openalex.org/A5026050023,https://openalex.org/A5043724107,2
https://openalex.org/A5026050023,https://openalex.org/A5017428541,2
https://openalex.org/A5026050023,https://openalex.org/A5072275311,2
https://openalex.org/A5026050023,https://openalex.org/A5011711071,2
https://openalex.org/A5026050023,https://openalex.org/A5003981652,2
https://openalex.org/A5026050023,https://openalex.org/A5061539931,2
https://openalex.org/A5026050023,https://openalex.org/A5068354146,2
https://openalex.org/A5026050023,https://openalex.org/A5053160264,2
https://openalex.org/A5026050023,https://openalex.org/A5034785056,3
https://openalex.org/A5026050023,https://openalex.org/A5069349768,2
https://openalex.org/A5026050023,https://openalex.org/A5076857775,2
https://openalex.org/A5026050023,https://openalex.org/A5039746207,2
https://openalex.org/A5026050023,https://openalex.org/A5091039507,2
https://openalex.org/A5026050023,https://openalex.org/A5033654825,2
https://openalex.org/A5026050023,https://openalex.org/A5047798389,3
https://openalex.org/A5026050023,https://openalex.org/A5082961445,2
https://openalex.org/A5026050023,https://openalex.org/A5065438573,2
https://openalex.org/A5026050023,https://openalex.org/A5021204441,2
https://openalex.org/A5026050023,https://openalex.org/A5001593274,2
https://openalex.org/A5026050023,https://openalex.org/A5101690881,2
https://openalex.org/A5026050023,https://openalex.org/A5046282166,2
https://openalex.org/A5026050023,https://openalex.org/A5084502030,2
https://openalex.org/A5026050023,https://openalex.org/A5026860748,2
https://openalex.org/A5026050023,https://openalex.org/A5005013658,2
https://openalex.org/A5026050023,https://openalex.org/A5059230101,2
https://openalex.org/A5026050023,https://openalex.org/A5090702156,2
https://openalex.org/A5026050023,https://openalex.org/A5027873927,2
https://openalex.org/A5026050023,https://openalex.org/A5043957302,2
https://openalex.org/A5026050023,https://openalex.org/A5022542014,2
https://openalex.org/A5026050023,https://openalex.org/A5009279088,2
https://openalex.org/A5026050023,https://openalex.org/A5059717452,2
https://openalex.org/A5026050023,https://openalex.org/A5030571533,2
https://openalex.org/A5026050023,https://openalex.org/A5031397536,2
https://openalex.org/A5026050023,https://openalex.org/A5000788984,2
https://openalex.org/A5026050023,https://openalex.org/A5006316810,2
https://openalex.org/A5026050023,https://openalex.org/A5085094751,2
https://openalex.org/A5026050023,https://openalex.org/A5033948789,2
https://openalex.org/A5026050023,https://openalex.org/A5048123283,2
https://openalex.org/A5026050023,https://openalex.org/A5042565338,2
https://openalex.org/A5026050023,https://openalex.org/A5035728840,2
https://openalex.org/A5026050023,https://openalex.org/A5039390024,2
https://openalex.org/A5026050023,https://openalex.org/A5090916579,2
https://openalex.org/A5026050023,https://openalex.org/A5082490970,2
https://openalex.org/A5026050023,https://openalex.org/A5055073392,2
https://openalex.org/A5026050023,https://openalex.org/A5067959898,2
https://openalex.org/A5026050023,https://openalex.org/A5076479035,2
https://openalex.org/A5026050023,https://openalex.org/A5039823870,2
https://openalex.org/A5026050023,https://openalex.org/A5077863600,2
https://openalex.org/A5026050023,https://openalex.org/A5078746245,2
https://openalex.org/A5026050023,https://openalex.org/A5012694144,2
https://openalex.org/A5026050023,https://openalex.org/A5064235679,2
https://openalex.org/A5026050023,https://openalex.org/A5078283120,2
https://openalex.org/A5026050023,https://openalex.org/A5040201934,2
https://openalex.org/A5026050023,https://openalex.org/A5047948695,2
https://openalex.org/A5026050023,https://openalex.org/A5049924936,2
https://openalex.org/A5026050023,https://openalex.org/A5096162130,2
https://openalex.org/A5026050023,https://openalex.org/A5089027967,2
https://openalex.org/A5026050023,https://openalex.org/A5083207547,2
https://openalex.org/A5026050023,https://openalex.org/A5059064009,2
https://openalex.org/A5026050023,https://openalex.org/A5037112209,2
https://openalex.org/A5026050023,https://openalex.org/A5051386555,2
https://openalex.org/A5026050023,https://openalex.org/A5091567502,2
https://openalex.org/A5026050023,https://openalex.org/A5038353416,2
https://openalex.org/A5026050023,https://openalex.org/A5045938547,2
https://openalex.org/A5026050023,https://openalex.org/A5000732341,2
https://openalex.org/A5026050023,https://openalex.org/A5028177121,2
https://openalex.org/A5026050023,https://openalex.org/A5076235150,2
https://openalex.org/A5026050023,https://openalex.org/A5019695981,2
https://openalex.org/A5026050023,https://openalex.org/A5091658610,2
https://openalex.org/A5026050023,https://openalex.org/A5070436721,2
https://openalex.org/A5026050023,https://openalex.org/A5072404288,2
https://openalex.org/A5026050023,https://openalex.org/A5104045098,1
https://openalex.org/A5026050023,https://openalex.org/A5114376389,1
https://openalex.org/A5104045098,https://openalex.org/A5009279088,1
https://openalex.org/A5104045098,https://openalex.org/A5114376389,2
https://openalex.org/A5104045098,https://openalex.org/A5059430118,1
https://openalex.org/A5104045098,https://openalex.org/A5034785056,1
https://openalex.org/A5104045098,https://openalex.org/A5047798389,1
https://openalex.org/A5104045098,https://openalex.org/A5030571533,1
https://openalex.org/A5059064009,https://openalex.org/A5059430118,2
https://openalex.org/A5059064009,https://openalex.org/A5071535801,2
https://openalex.org/A5059064009,https://openalex.org/A5004635493,2
https://openalex.org/A5059064009,https://openalex.org/A5072185945,2
https://openalex.org/A5059064009,https://openalex.org/A5022013017,2
https://openalex.org/A5059064009,https://openalex.org/A5004251118,2
https://openalex.org/A5059064009,https://openalex.org/A5043724107,2
https://openalex.org/A5059064009,https://openalex.org/A5017428541,2
https://openalex.org/A5059064009,https://openalex.org/A5072275311,2
https://openalex.org/A5059064009,https://openalex.org/A5011711071,2
https://openalex.org/A5059064009,https://openalex.org/A5003981652,2
https://openalex.org/A5059064009,https://openalex.org/A5061539931,2
https://openalex.org/A5059064009,https://openalex.org/A5068354146,2
https://openalex.org/A5059064009,https://openalex.org/A5053160264,2
https://openalex.org/A5059064009,https://openalex.org/A5034785056,2
https://openalex.org/A5059064009,https://openalex.org/A5069349768,2
https://openalex.org/A5059064009,https://openalex.org/A5076857775,2
https://openalex.org/A5059064009,https://openalex.org/A5039746207,2
https://openalex.org/A5059064009,https://openalex.org/A5091039507,2
https://openalex.org/A5059064009,https://openalex.org/A5033654825,2
https://openalex.org/A5059064009,https://openalex.org/A5047798389,2
https://openalex.org/A5059064009,https://openalex.org/A5082961445,2
https://openalex.org/A5059064009,https://openalex.org/A5065438573,2
https://openalex.org/A5059064009,https://openalex.org/A5021204441,2
https://openalex.org/A5059064009,https://openalex.org/A5001593274,2
https://openalex.org/A5059064009,https://openalex.org/A5101690881,2
https://openalex.org/A5059064009,https://openalex.org/A5046282166,2
https://openalex.org/A5059064009,https://openalex.org/A5084502030,2
https://openalex.org/A5059064009,https://openalex.org/A5026860748,2
https://openalex.org/A5059064009,https://openalex.org/A5005013658,2
https://openalex.org/A5059064009,https://openalex.org/A5059230101,2
https://openalex.org/A5059064009,https://openalex.org/A5090702156,2
https://openalex.org/A5059064009,https://openalex.org/A5027873927,2
https://openalex.org/A5059064009,https://openalex.org/A5043957302,2
https://openalex.org/A5059064009,https://openalex.org/A5022542014,2
https://openalex.org/A5059064009,https://openalex.org/A5009279088,2
https://openalex.org/A5059064009,https://openalex.org/A5059717452,2
https://openalex.org/A5059064009,https://openalex.org/A5030571533,1
https://openalex.org/A5059064009,https://openalex.org/A5031397536,2
https://openalex.org/A5059064009,https://openalex.org/A5000788984,2
https://openalex.org/A5059064009,https://openalex.org/A5006316810,2
https://openalex.org/A5059064009,https://openalex.org/A5085094751,2
https://openalex.org/A5059064009,https://openalex.org/A5033948789,2
https://openalex.org/A5059064009,https://openalex.org/A5048123283,2
https://openalex.org/A5059064009,https://openalex.org/A5042565338,2
https://openalex.org/A5059064009,https://openalex.org/A5035728840,2
https://openalex.org/A5059064009,https://openalex.org/A5039390024,2
https://openalex.org/A5059064009,https://openalex.org/A5090916579,2
https://openalex.org/A5059064009,https://openalex.org/A5082490970,2
https://openalex.org/A5059064009,https://openalex.org/A5055073392,2
https://openalex.org/A5059064009,https://openalex.org/A5067959898,2
https://openalex.org/A5059064009,https://openalex.org/A5076479035,2
https://openalex.org/A5059064009,https://openalex.org/A5039823870,2
https://openalex.org/A5059064009,https://openalex.org/A5077863600,2
https://openalex.org/A5059064009,https://openalex.org/A5078746245,2
https://openalex.org/A5059064009,https://openalex.org/A5012694144,2
https://openalex.org/A5059064009,https://openalex.org/A5064235679,2
https://openalex.org/A5059064009,https://openalex.org/A5078283120,2
https://openalex.org/A5059064009,https://openalex.org/A5040201934,2
https://openalex.org/A5059064009,https://openalex.org/A5047948695,2
https://openalex.org/A5059064009,https://openalex.org/A5049924936,2
https://openalex.org/A5059064009,https://openalex.org/A5096162130,2
https://openalex.org/A5059064009,https://openalex.org/A5089027967,2
https://openalex.org/A5059064009,https://openalex.org/A5083207547,2
https://openalex.org/A5059064009,https://openalex.org/A5037112209,2
https://openalex.org/A5059064009,https://openalex.org/A5051386555,2
https://openalex.org/A5059064009,https://openalex.org/A5091567502,2
https://openalex.org/A5059064009,https://openalex.org/A5038353416,2
https://openalex.org/A5059064009,https://openalex.org/A5045938547,2
https://openalex.org/A5059064009,https://openalex.org/A5000732341,2
https://openalex.org/A5059064009,https://openalex.org/A5028177121,2
https://openalex.org/A5059064009,https://openalex.org/A5076235150,2
https://openalex.org/A5059064009,https://openalex.org/A5019695981,2
https://openalex.org/A5059064009,https://openalex.org/A5091658610,2
https://openalex.org/A5059064009,https://openalex.org/A5070436721,2
https://openalex.org/A5059064009,https://openalex.org/A5072404288,2
https://openalex.org/A5004251118,https://openalex.org/A5059430118,2
https://openalex.org/A5004251118,https://openalex.org/A5071535801,2
https://openalex.org/A5004251118,https://openalex.org/A5004635493,2
https://openalex.org/A5004251118,https://openalex.org/A5072185945,2
https://openalex.org/A5004251118,https://openalex.org/A5022013017,2
https://openalex.org/A5004251118,https://openalex.org/A5043724107,2
https://openalex.org/A5004251118,https://openalex.org/A5017428541,2
https://openalex.org/A5004251118,https://openalex.org/A5072275311,2
https://openalex.org/A5004251118,https://openalex.org/A5011711071,2
https://openalex.org/A5004251118,https://openalex.org/A5003981652,2
https://openalex.org/A5004251118,https://openalex.org/A5061539931,2
https://openalex.org/A5004251118,https://openalex.org/A5068354146,2
https://openalex.org/A5004251118,https://openalex.org/A5053160264,2
https://openalex.org/A5004251118,https://openalex.org/A5034785056,2
https://openalex.org/A5004251118,https://openalex.org/A5069349768,2
https://openalex.org/A5004251118,https://openalex.org/A5076857775,2
https://openalex.org/A5004251118,https://openalex.org/A5039746207,2
https://openalex.org/A5004251118,https://openalex.org/A5091039507,2
https://openalex.org/A5004251118,https://openalex.org/A5033654825,2
https://openalex.org/A5004251118,https://openalex.org/A5047798389,2
https://openalex.org/A5004251118,https://openalex.org/A5082961445,2
https://openalex.org/A5004251118,https://openalex.org/A5065438573,2
https://openalex.org/A5004251118,https://openalex.org/A5021204441,2
https://openalex.org/A5004251118,https://openalex.org/A5001593274,2
https://openalex.org/A5004251118,https://openalex.org/A5101690881,2
https://openalex.org/A5004251118,https://openalex.org/A5046282166,2
https://openalex.org/A5004251118,https://openalex.org/A5084502030,2
https://openalex.org/A5004251118,https://openalex.org/A5026860748,2
https://openalex.org/A5004251118,https://openalex.org/A5005013658,2
https://openalex.org/A5004251118,https://openalex.org/A5059230101,2
https://openalex.org/A5004251118,https://openalex.org/A5090702156,2
https://openalex.org/A5004251118,https://openalex.org/A5027873927,2
https://openalex.org/A5004251118,https://openalex.org/A5043957302,2
https://openalex.org/A5004251118,https://openalex.org/A5022542014,2
https://openalex.org/A5004251118,https://openalex.org/A5009279088,2
https://openalex.org/A5004251118,https://openalex.org/A5059717452,2
https://openalex.org/A5004251118,https://openalex.org/A5030571533,1
https://openalex.org/A5004251118,https://openalex.org/A5031397536,2
https://openalex.org/A5004251118,https://openalex.org/A5000788984,2
https://openalex.org/A5004251118,https://openalex.org/A5006316810,2
https://openalex.org/A5004251118,https://openalex.org/A5085094751,2
https://openalex.org/A5004251118,https://openalex.org/A5033948789,2
https://openalex.org/A5004251118,https://openalex.org/A5048123283,2
https://openalex.org/A5004251118,https://openalex.org/A5042565338,2
https://openalex.org/A5004251118,https://openalex.org/A5035728840,2
https://openalex.org/A5004251118,https://openalex.org/A5039390024,2
https://openalex.org/A5004251118,https://openalex.org/A5090916579,2
https://openalex.org/A5004251118,https://openalex.org/A5082490970,2
https://openalex.org/A5004251118,https://openalex.org/A5055073392,2
https://openalex.org/A5004251118,https://openalex.org/A5067959898,2
https://openalex.org/A5004251118,https://openalex.org/A5076479035,2
https://openalex.org/A5004251118,https://openalex.org/A5039823870,2
https://openalex.org/A5004251118,https://openalex.org/A5077863600,2
https://openalex.org/A5004251118,https://openalex.org/A5078746245,2
https://openalex.org/A5004251118,https://openalex.org/A5012694144,2
https://openalex.org/A5004251118,https://openalex.org/A5064235679,2
https://openalex.org/A5004251118,https://openalex.org/A5078283120,2
https://openalex.org/A5004251118,https://openalex.org/A5040201934,2
https://openalex.org/A5004251118,https://openalex.org/A5047948695,2
https://openalex.org/A5004251118,https://openalex.org/A5049924936,2
https://openalex.org/A5004251118,https://openalex.org/A5096162130,2
https://openalex.org/A5004251118,https://openalex.org/A5089027967,2
https://openalex.org/A5004251118,https://openalex.org/A5083207547,2
https://openalex.org/A5004251118,https://openalex.org/A5037112209,2
https://openalex.org/A5004251118,https://openalex.org/A5051386555,2
https://openalex.org/A5004251118,https://openalex.org/A5091567502,2
https://openalex.org/A5004251118,https://openalex.org/A5038353416,2
https://openalex.org/A5004251118,https://openalex.org/A5045938547,2
https://openalex.org/A5004251118,https://openalex.org/A5000732341,2
https://openalex.org/A5004251118,https://openalex.org/A5028177121,2
https://openalex.org/A5004251118,https://openalex.org/A5076235150,2
https://openalex.org/A5004251118,https://openalex.org/A5019695981,2
https://openalex.org/A5004251118,https://openalex.org/A5091658610,2
https://openalex.org/A5004251118,https://openalex.org/A5070436721,2
https://openalex.org/A5004251118,https://openalex.org/A5072404288,2
https://openalex.org/A5045938547,https://openalex.org/A5059430118,2
https://openalex.org/A5045938547,https://openalex.org/A5071535801,2
https://openalex.org/A5045938547,https://openalex.org/A5004635493,2
https://openalex.org/A5045938547,https://openalex.org/A5072185945,2
https://openalex.org/A5045938547,https://openalex.org/A5022013017,2
https://openalex.org/A5045938547,https://openalex.org/A5043724107,2
https://openalex.org/A5045938547,https://openalex.org/A5017428541,2
https://openalex.org/A5045938547,https://openalex.org/A5072275311,2
https://openalex.org/A5045938547,https://openalex.org/A5011711071,2
https://openalex.org/A5045938547,https://openalex.org/A5003981652,2
https://openalex.org/A5045938547,https://openalex.org/A5061539931,2
https://openalex.org/A5045938547,https://openalex.org/A5068354146,2
https://openalex.org/A5045938547,https://openalex.org/A5053160264,2
https://openalex.org/A5045938547,https://openalex.org/A5034785056,2
https://openalex.org/A5045938547,https://openalex.org/A5069349768,2
https://openalex.org/A5045938547,https://openalex.org/A5076857775,2
https://openalex.org/A5045938547,https://openalex.org/A5039746207,2
https://openalex.org/A5045938547,https://openalex.org/A5091039507,2
https://openalex.org/A5045938547,https://openalex.org/A5033654825,2
https://openalex.org/A5045938547,https://openalex.org/A5047798389,2
https://openalex.org/A5045938547,https://openalex.org/A5082961445,2
https://openalex.org/A5045938547,https://openalex.org/A5065438573,2
https://openalex.org/A5045938547,https://openalex.org/A5021204441,2
https://openalex.org/A5045938547,https://openalex.org/A5001593274,2
https://openalex.org/A5045938547,https://openalex.org/A5101690881,2
https://openalex.org/A5045938547,https://openalex.org/A5046282166,2
https://openalex.org/A5045938547,https://openalex.org/A5084502030,2
https://openalex.org/A5045938547,https://openalex.org/A5026860748,2
https://openalex.org/A5045938547,https://openalex.org/A5005013658,2
https://openalex.org/A5045938547,https://openalex.org/A5059230101,2
https://openalex.org/A5045938547,https://openalex.org/A5090702156,2
https://openalex.org/A5045938547,https://openalex.org/A5027873927,2
https://openalex.org/A5045938547,https://openalex.org/A5043957302,2
https://openalex.org/A5045938547,https://openalex.org/A5022542014,2
https://openalex.org/A5045938547,https://openalex.org/A5009279088,2
https://openalex.org/A5045938547,https://openalex.org/A5059717452,2
https://openalex.org/A5045938547,https://openalex.org/A5030571533,1
https://openalex.org/A5045938547,https://openalex.org/A5031397536,2
https://openalex.org/A5045938547,https://openalex.org/A5000788984,2
https://openalex.org/A5045938547,https://openalex.org/A5006316810,2
https://openalex.org/A5045938547,https://openalex.org/A5085094751,2
https://openalex.org/A5045938547,https://openalex.org/A5033948789,2
https://openalex.org/A5045938547,https://openalex.org/A5048123283,2
https://openalex.org/A5045938547,https://openalex.org/A5042565338,2
https://openalex.org/A5045938547,https://openalex.org/A5035728840,2
https://openalex.org/A5045938547,https://openalex.org/A5039390024,2
https://openalex.org/A5045938547,https://openalex.org/A5090916579,2
https://openalex.org/A5045938547,https://openalex.org/A5082490970,2
https://openalex.org/A5045938547,https://openalex.org/A5055073392,2
https://openalex.org/A5045938547,https://openalex.org/A5067959898,2
https://openalex.org/A5045938547,https://openalex.org/A5076479035,2
https://openalex.org/A5045938547,https://openalex.org/A5039823870,2
https://openalex.org/A5045938547,https://openalex.org/A5077863600,2
https://openalex.org/A5045938547,https://openalex.org/A5078746245,2
https://openalex.org/A5045938547,https://openalex.org/A5012694144,2
https://openalex.org/A5045938547,https://openalex.org/A5064235679,2
https://openalex.org/A5045938547,https://openalex.org/A5078283120,2
https://openalex.org/A5045938547,https://openalex.org/A5040201934,2
https://openalex.org/A5045938547,https://openalex.org/A5047948695,2
https://openalex.org/A5045938547,https://openalex.org/A5049924936,2
https://openalex.org/A5045938547,https://openalex.org/A5096162130,2
https://openalex.org/A5045938547,https://openalex.org/A5089027967,2
https://openalex.org/A5045938547,https://openalex.org/A5083207547,2
https://openalex.org/A5045938547,https://openalex.org/A5037112209,2
https://openalex.org/A5045938547,https://openalex.org/A5051386555,2
https://openalex.org/A5045938547,https://openalex.org/A5091567502,2
https://openalex.org/A5045938547,https://openalex.org/A5038353416,2
https://openalex.org/A5045938547,https://openalex.org/A5000732341,2
https://openalex.org/A5045938547,https://openalex.org/A5028177121,2
https://openalex.org/A5045938547,https://openalex.org/A5076235150,2
https://openalex.org/A5045938547,https://openalex.org/A5019695981,2
https://openalex.org/A5045938547,https://openalex.org/A5091658610,2
https://openalex.org/A5045938547,https://openalex.org/A5070436721,2
https://openalex.org/A5045938547,https://openalex.org/A5072404288,2
https://openalex.org/A5000732341,https://openalex.org/A5059430118,2
https://openalex.org/A5000732341,https://openalex.org/A5071535801,2
https://openalex.org/A5000732341,https://openalex.org/A5004635493,2
https://openalex.org/A5000732341,https://openalex.org/A5072185945,2
https://openalex.org/A5000732341,https://openalex.org/A5022013017,2
https://openalex.org/A5000732341,https://openalex.org/A5043724107,2
https://openalex.org/A5000732341,https://openalex.org/A5017428541,2
https://openalex.org/A5000732341,https://openalex.org/A5072275311,2
https://openalex.org/A5000732341,https://openalex.org/A5011711071,2
https://openalex.org/A5000732341,https://openalex.org/A5003981652,2
https://openalex.org/A5000732341,https://openalex.org/A5061539931,2
https://openalex.org/A5000732341,https://openalex.org/A5068354146,2
https://openalex.org/A5000732341,https://openalex.org/A5053160264,2
https://openalex.org/A5000732341,https://openalex.org/A5034785056,2
https://openalex.org/A5000732341,https://openalex.org/A5069349768,2
https://openalex.org/A5000732341,https://openalex.org/A5076857775,2
https://openalex.org/A5000732341,https://openalex.org/A5039746207,2
https://openalex.org/A5000732341,https://openalex.org/A5091039507,2
https://openalex.org/A5000732341,https://openalex.org/A5033654825,2
https://openalex.org/A5000732341,https://openalex.org/A5047798389,2
https://openalex.org/A5000732341,https://openalex.org/A5082961445,2
https://openalex.org/A5000732341,https://openalex.org/A5065438573,2
https://openalex.org/A5000732341,https://openalex.org/A5021204441,2
https://openalex.org/A5000732341,https://openalex.org/A5001593274,2
https://openalex.org/A5000732341,https://openalex.org/A5101690881,2
https://openalex.org/A5000732341,https://openalex.org/A5046282166,2
https://openalex.org/A5000732341,https://openalex.org/A5084502030,2
https://openalex.org/A5000732341,https://openalex.org/A5026860748,2
https://openalex.org/A5000732341,https://openalex.org/A5005013658,2
https://openalex.org/A5000732341,https://openalex.org/A5059230101,2
https://openalex.org/A5000732341,https://openalex.org/A5090702156,2
https://openalex.org/A5000732341,https://openalex.org/A5027873927,2
https://openalex.org/A5000732341,https://openalex.org/A5043957302,2
https://openalex.org/A5000732341,https://openalex.org/A5022542014,2
https://openalex.org/A5000732341,https://openalex.org/A5009279088,2
https://openalex.org/A5000732341,https://openalex.org/A5059717452,2
https://openalex.org/A5000732341,https://openalex.org/A5030571533,1
https://openalex.org/A5000732341,https://openalex.org/A5031397536,2
https://openalex.org/A5000732341,https://openalex.org/A5000788984,2
https://openalex.org/A5000732341,https://openalex.org/A5006316810,2
https://openalex.org/A5000732341,https://openalex.org/A5085094751,2
https://openalex.org/A5000732341,https://openalex.org/A5033948789,2
https://openalex.org/A5000732341,https://openalex.org/A5048123283,2
https://openalex.org/A5000732341,https://openalex.org/A5042565338,2
https://openalex.org/A5000732341,https://openalex.org/A5035728840,2
https://openalex.org/A5000732341,https://openalex.org/A5039390024,2
https://openalex.org/A5000732341,https://openalex.org/A5090916579,2
https://openalex.org/A5000732341,https://openalex.org/A5082490970,2
https://openalex.org/A5000732341,https://openalex.org/A5055073392,2
https://openalex.org/A5000732341,https://openalex.org/A5067959898,2
https://openalex.org/A5000732341,https://openalex.org/A5076479035,2
https://openalex.org/A5000732341,https://openalex.org/A5039823870,2
https://openalex.org/A5000732341,https://openalex.org/A5077863600,2
https://openalex.org/A5000732341,https://openalex.org/A5078746245,2
https://openalex.org/A5000732341,https://openalex.org/A5012694144,2
https://openalex.org/A5000732341,https://openalex.org/A5064235679,2
https://openalex.org/A5000732341,https://openalex.org/A5078283120,2
https://openalex.org/A5000732341,https://openalex.org/A5040201934,2
https://openalex.org/A5000732341,https://openalex.org/A5047948695,2
https://openalex.org/A5000732341,https://openalex.org/A5049924936,2
https://openalex.org/A5000732341,https://openalex.org/A5096162130,2
https://openalex.org/A5000732341,https://openalex.org/A5089027967,2
https://openalex.org/A5000732341,https://openalex.org/A5083207547,2
https://openalex.org/A5000732341,https://openalex.org/A5037112209,2
https://openalex.org/A5000732341,https://openalex.org/A5051386555,2
https://openalex.org/A5000732341,https://openalex.org/A5091567502,2
https://openalex.org/A5000732341,https://openalex.org/A5038353416,2
https://openalex.org/A5000732341,https://openalex.org/A5028177121,2
https://openalex.org/A5000732341,https://openalex.org/A5076235150,2
https://openalex.org/A5000732341,https://openalex.org/A5019695981,2
https://openalex.org/A5000732341,https://openalex.org/A5091658610,2
https://openalex.org/A5000732341,https://openalex.org/A5070436721,2
https://openalex.org/A5000732341,https://openalex.org/A5072404288,2
https://openalex.org/A5078746245,https://openalex.org/A5059430118,2
https://openalex.org/A5078746245,https://openalex.org/A5071535801,2
https://openalex.org/A5078746245,https://openalex.org/A5004635493,2
https://openalex.org/A5078746245,https://openalex.org/A5072185945,2
https://openalex.org/A5078746245,https://openalex.org/A5022013017,2
